Time,sp_0,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10
490.41283181366873,0,5,90,4,4,0,1,3,8,2,0
492.0659259869073,0,5,90,4,4,1,0,3,8,1,1
492.91554388299215,0,5,90,4,4,0,1,3,8,1,1
494.25715757552445,0,5,90,4,4,0,1,3,8,1,1
495.39964629562036,0,5,90,4,4,1,0,3,8,1,1
496.2866314004652,0,5,90,4,4,0,1,3,8,2,0
497.83179714150435,0,5,90,4,4,1,0,2,7,2,1
498.896447944809,0,5,90,4,4,0,1,2,7,2,1
499.9738908358022,0,5,90,4,4,1,0,2,7,2,1
501.19903763778393,0,5,90,4,4,0,1,2,7,2,1
502.0422869071459,0,5,90,4,4,1,0,2,7,1,2
504.03348202078337,0,5,90,4,4,0,1,2,7,2,1
505.0686972874779,0,5,90,4,4,0,1,2,7,2,1
505.1789643864127,0,5,90,4,4,1,0,2,7,2,1
506.8535447526209,0,5,90,3,3,1,1,2,7,1,2
508.4207260119858,0,6,90,3,3,0,1,2,6,3,1
509.0157732166774,0,6,90,3,3,1,0,3,7,2,1
510.33384415511983,0,6,90,3,3,1,0,3,7,2,1
511.6492119064064,0,6,90,3,3,1,0,4,8,1,1
512.0980457339691,0,6,90,3,3,0,1,4,8,2,0
513.561340297199,0,7,90,3,3,0,0,5,8,0,2
515.1466559153062,0,7,90,3,3,0,0,5,8,1,1
515.3610526523826,0,7,90,3,3,0,0,5,8,2,0
517.477290319916,0,7,90,3,3,0,0,5,8,1,1
519.9408755238121,1,7,91,3,3,0,0,5,8,1,0
520.8157104329082,0,7,90,3,3,0,0,5,8,0,2
521.9667182930922,1,5,91,3,3,0,2,3,8,1,0
523.7589762131029,1,5,91,3,3,0,2,3,8,1,0
524.9516382978603,1,5,91,2,2,1,2,3,8,0,1
526.0442387417432,1,5,91,2,2,1,2,2,7,2,0
527.2733120101916,1,5,91,2,2,3,0,2,7,2,0
528.2892796291744,0,5,90,2,2,2,1,2,7,2,1
529.5711762682653,0,6,90,2,2,1,1,3,7,2,1
530.6276656934903,0,6,90,2,2,1,1,3,7,1,2
531.5457392833073,0,6,90,2,2,1,1,3,7,1,2
532.8663332233394,1,6,91,2,2,1,1,3,7,2,0
534.0937856215683,1,6,91,1,1,1,2,3,7,1,1
535.1010361729185,1,6,91,3,3,1,0,3,7,1,1
536.9614567368724,0,6,90,3,3,0,1,3,7,2,1
538.2646066040926,0,6,90,3,3,1,0,3,7,0,3
539.5029498950072,0,6,90,3,3,1,0,3,7,2,1
540.5438175826176,1,6,91,3,3,0,1,3,7,2,0
541.4504527737831,1,6,91,3,3,1,0,4,8,1,0
541.8827617829651,1,6,91,3,3,1,0,4,8,1,0
543.8023864356373,0,5,90,3,3,1,1,3,8,1,1
544.7477570320005,0,5,90,3,3,0,2,3,8,1,1
546.5824997068612,0,6,90,3,3,1,0,4,8,0,2
547.9277897030345,0,5,90,3,3,0,2,3,8,0,2
549.6282695323696,0,5,90,3,3,1,1,3,8,1,1
550.6570944734196,0,5,90,3,3,1,1,3,8,2,0
552.0184817815755,0,5,90,3,3,0,2,3,8,1,1
552.6969241281047,1,5,91,3,3,1,1,3,8,0,1
554.3052395173368,0,5,90,3,3,0,2,3,8,1,1
555.5636909221663,0,5,90,3,3,0,2,3,8,2,0
557.1820731965153,0,5,90,3,3,0,2,3,8,1,1
558.082965351346,0,5,90,3,3,1,1,3,8,1,1
558.705658428764,0,5,90,3,3,0,2,4,9,0,1
559.9700182827122,0,7,90,3,3,0,0,6,9,0,1
560.8001670924783,0,7,90,3,3,0,0,6,9,1,0
562.5708097155629,0,7,90,3,3,0,0,6,9,1,0
563.9662278311315,0,7,90,3,3,0,0,6,9,1,0
566.0068002435283,0,7,90,3,3,0,0,7,10,0,0
572.1297378757047,0,6,90,2,2,2,0,6,10,0,0
573.2097317465873,0,6,90,2,2,1,1,5,9,0,1
574.4961135750575,0,6,90,2,2,0,2,5,9,0,1
575.4860261758013,0,6,90,2,2,1,1,5,9,1,0
577.159775915954,0,6,90,2,2,1,1,5,9,0,1
578.595339066077,0,6,90,2,2,2,0,4,8,2,0
579.4520035872983,1,6,91,2,2,2,0,4,8,0,1
580.5072039518872,1,6,91,3,3,0,1,4,8,1,0
582.3823419738158,1,6,91,3,3,0,1,4,8,1,0
584.1267748560715,0,6,90,3,3,1,0,4,8,1,1
585.6485223887244,0,6,90,3,3,1,0,4,8,1,1
586.3704710343812,0,6,90,3,3,1,0,4,8,1,1
587.6805850218896,1,6,91,3,3,0,1,4,8,0,1
589.1414729338525,1,6,91,3,3,1,0,4,8,0,1
590.5783489241712,1,5,91,3,3,0,2,2,7,1,1
591.5559036421569,1,5,91,3,3,1,1,2,7,1,1
593.0430842361601,1,5,91,3,3,2,0,2,7,0,2
594.0569715960307,1,5,91,4,4,0,1,2,7,1,1
594.9613488077649,1,5,91,4,4,1,0,2,7,0,2
596.2425852001662,0,5,90,4,4,1,0,2,7,1,2
597.2099549827998,0,5,90,4,4,1,0,2,7,2,1
598.2197899120573,0,5,90,4,4,0,1,2,7,2,1
599.5467157145756,0,5,90,4,4,1,0,1,6,1,3
600.7820767339348,0,5,90,5,5,0,0,1,6,3,1
601.9868539393327,0,5,90,5,5,0,0,1,6,4,0
602.069414843467,0,5,90,5,5,0,0,1,6,3,1
604.8397767945909,1,5,91,5,5,0,0,2,7,1,1
607.1059034910538,0,5,90,5,5,0,0,3,8,2,0
608.1257762977991,0,5,90,5,5,0,0,3,8,0,2
609.5581423830099,0,5,90,5,5,0,0,3,8,2,0
610.26412106055,0,5,90,5,5,0,0,3,8,1,1
612.8711505804459,0,5,90,5,5,0,0,3,8,1,1
613.7066802353025,0,5,90,5,5,0,0,3,8,1,1
615.5950526880731,0,5,90,5,5,0,0,2,7,1,2
617.0762657132212,0,4,90,5,5,1,0,2,8,2,0
618.2271306634855,0,5,90,5,5,0,0,4,9,1,0
619.9395175356135,0,5,90,5,5,0,0,4,9,1,0
621.6212008882458,0,5,90,5,5,0,0,3,8,0,2
621.7696614101494,0,5,90,5,5,0,0,3,8,1,1
622.8157654858464,0,5,90,5,5,0,0,4,9,1,0
624.4503393902933,0,5,90,5,5,0,0,4,9,0,1
626.1499697283078,0,5,90,5,5,0,0,4,9,0,1
629.8803277335461,1,5,91,4,4,1,0,4,9,0,0
632.3495532655244,1,4,91,5,5,0,1,3,9,0,0
633.4965090630687,1,4,91,5,5,0,1,3,9,0,0
635.9664973576658,0,4,90,5,5,1,0,3,9,0,1
637.3909082699511,0,4,90,5,5,0,1,3,9,0,1
638.8348633363005,0,4,90,5,5,1,0,3,9,0,1
640.4406996040434,0,4,90,5,5,0,1,3,9,1,0
640.8844912972419,0,4,90,5,5,1,0,3,9,1,0
642.9229912387218,0,3,90,5,5,0,2,2,9,1,0
644.3948521078217,0,3,90,5,5,0,2,2,9,1,0
646.2528940432193,0,3,90,5,5,2,0,2,9,1,0
647.6219360442151,0,3,90,6,6,0,1,2,9,0,1
649.0348500029077,0,3,90,6,6,0,1,2,9,0,1
650.2733759108735,0,3,90,6,6,1,0,2,9,1,0
650.8799429658761,0,3,90,6,6,1,0,2,9,1,0
652.0638146346722,0,3,90,6,6,0,1,3,10,0,0
653.8948308617407,0,3,90,6,6,0,1,2,9,1,0
655.6459444547003,0,3,90,6,6,0,1,2,9,1,0
657.517201371924,0,3,90,6,6,1,0,2,9,0,1
658.957780802146,0,3,90,6,6,0,1,2,9,1,0
660.2453728555583,0,3,90,6,6,1,0,2,9,0,1
661.5578838994932,0,3,90,6,6,1,0,2,9,1,0
664.2035468245684,0,3,90,6,6,0,1,2,9,1,0
665.4150032972464,0,3,90,6,6,1,0,2,9,1,0
666.2112866996351,0,3,90,6,6,1,0,2,9,1,0
666.8372852999688,0,3,90,7,7,0,0,2,9,1,0
668.7603370901779,0,3,90,7,7,0,0,2,9,1,0
670.1781529643717,0,2,90,7,7,0,1,2,10,0,0
671.1576403868321,0,2,90,7,7,1,0,2,10,0,0
672.7880212864369,0,2,90,7,7,0,1,2,10,0,0
674.3772474807782,0,2,90,6,6,2,0,2,10,0,0
676.8178597067811,0,3,90,6,6,0,1,3,10,0,0
677.0347636802734,0,3,90,5,5,1,1,3,10,0,0
679.0097136346342,0,3,90,5,5,2,0,2,9,1,0
679.6418739393309,0,3,90,5,5,1,1,2,9,0,1
681.436675641993,0,4,90,5,5,1,0,3,9,0,1
682.5319510693237,0,4,90,5,5,0,1,3,9,1,0
684.0905710939916,1,4,91,5,5,0,1,3,9,0,0
685.547931198233,0,4,90,5,5,0,1,3,9,1,0
686.6945176594468,0,4,90,5,5,1,0,3,9,1,0
687.5765860253732,0,4,90,5,5,0,1,4,10,0,0
690.3706592020051,0,4,90,4,4,2,0,4,10,0,0
691.1908673770258,0,4,90,4,4,1,1,4,10,0,0
692.2465224049894,0,4,90,4,4,1,1,4,10,0,0
694.3292639897179,0,4,90,4,4,1,1,3,9,0,1
696.662965721886,0,4,90,5,5,0,1,3,9,0,1
699.5822842155941,0,4,90,5,5,0,1,3,9,0,1
700.9492457758926,1,4,91,5,5,1,0,3,9,0,0
701.7524443035293,0,4,90,5,5,0,1,3,9,0,1
703.9584789273097,0,4,90,6,6,0,0,3,9,0,1
705.6078187757315,0,4,90,5,5,1,0,3,9,0,1
707.5829280435076,1,3,91,5,5,1,1,2,9,0,0
708.5597006952667,1,3,91,5,5,1,1,2,9,0,0
709.7220086128569,1,3,91,5,5,1,1,2,9,0,0
711.4272073835398,1,3,91,4,4,1,2,2,9,0,0
712.4696332577834,1,3,91,4,4,2,1,2,9,0,0
713.5854240566952,0,3,90,4,4,0,3,1,8,1,1
714.497184114979,0,3,90,4,4,0,3,1,8,1,1
716.0710821842725,0,4,90,5,5,0,1,2,8,1,1
716.9659676040485,0,4,90,4,4,1,1,2,8,0,2
718.0482852825609,0,4,90,4,4,1,1,2,8,2,0
718.9673070523405,0,4,90,4,4,1,1,2,8,2,0
720.5388828610421,0,4,90,4,4,1,1,2,8,0,2
721.9210583655932,1,4,91,4,4,1,1,2,8,1,0
723.0864384866186,0,4,90,4,4,0,2,2,8,1,1
724.612080101924,0,6,90,4,4,0,0,4,8,2,0
725.5342328449059,0,6,90,4,4,0,0,3,7,2,1
726.4418552238208,0,6,90,4,4,0,0,2,6,2,2
728.7964199041593,1,6,91,3,3,1,0,2,6,1,2
729.8958566577458,1,6,91,3,3,1,0,2,6,1,2
731.4123051881116,2,6,92,3,3,0,1,2,6,2,0
732.3220199063054,2,6,92,3,3,1,0,2,6,1,1
734.0381863657103,1,6,91,3,3,1,0,2,6,2,1
735.6499639619434,0,5,90,3,3,1,1,1,6,2,2
736.5916006230073,0,5,90,3,3,2,0,1,6,2,2
737.8265156498242,0,5,90,4,4,1,0,1,6,2,2
738.7592688349844,0,5,90,4,4,1,0,1,6,3,1
739.8306823333331,0,5,90,4,4,0,1,2,7,3,0
741.0560936387587,0,5,90,4,4,1,0,2,7,3,0
741.6840640689124,0,5,90,4,4,0,1,2,7,2,1
743.3867605119167,0,5,90,4,4,1,0,2,7,0,3
744.4949396040271,0,5,90,5,5,0,0,2,7,2,1
745.8730719873136,1,5,91,5,5,0,0,2,7,0,2
747.0767128784665,1,5,91,5,5,0,0,2,7,2,0
748.6146498203981,1,5,91,5,5,0,0,2,7,1,1
749.9332134737713,1,5,91,3,3,1,1,2,7,2,0
750.9429572929396,0,6,90,3,3,0,1,3,7,1,2
752.0178956740548,0,5,90,3,3,2,0,2,7,2,1
752.9636842881545,0,5,90,3,3,1,1,2,7,2,1
753.8648315692119,0,5,90,3,3,0,2,2,7,2,1
755.0618758888934,0,5,90,3,3,2,0,1,6,3,1
756.293611115498,0,5,90,3,3,2,0,1,6,2,2
757.5399055835688,0,5,90,3,3,2,0,1,6,1,3
759.2544750764746,0,5,90,3,3,2,0,1,6,3,1
760.4557492053707,0,5,90,3,3,0,2,1,6,3,1
761.5051903275686,0,5,90,3,3,0,2,1,6,2,2
762.6928364958642,0,5,90,3,3,1,1,2,7,2,1
763.4823799368054,0,5,90,2,2,3,0,2,7,0,3
764.3671334836591,0,5,90,2,2,1,2,2,7,2,1
765.8877590149127,0,5,90,2,2,1,2,2,7,3,0
767.0201329634533,0,5,90,2,2,1,2,2,7,2,1
767.951078809456,0,6,90,2,2,1,1,3,7,1,2
769.3575365478554,0,6,90,2,2,0,2,3,7,1,2
770.1531944139927,0,5,90,2,2,1,2,2,7,1,2
770.9885415511977,1,6,91,2,2,1,1,3,7,1,1
772.1687308834502,1,6,91,2,2,2,0,3,7,2,0
773.6109780501351,0,6,90,2,2,1,1,3,7,2,1
775.1817717247983,1,6,91,2,2,1,1,3,7,2,0
776.1249689561774,1,6,91,2,2,0,2,3,7,1,1
777.4143185293353,0,6,90,2,2,2,0,4,8,0,2
778.8582955596364,0,6,90,3,3,0,1,4,8,2,0
779.9586136620977,0,6,90,3,3,0,1,4,8,1,1
780.9511285292099,0,6,90,3,3,0,1,5,9,1,0
781.3884073746599,0,6,90,3,3,0,1,5,9,1,0
783.2081650782242,0,6,90,3,3,0,1,5,9,0,1
784.5036086819148,0,6,90,3,3,1,0,5,9,0,1
786.309738409877,0,6,90,3,3,1,0,5,9,1,0
787.7075845541962,0,6,90,3,3,0,1,4,8,1,1
788.5201958347128,0,6,90,3,3,1,0,4,8,0,2
789.6796039520123,0,6,90,3,3,1,0,5,9,0,1
791.561421775917,0,5,90,3,3,1,1,4,9,1,0
792.058545166222,0,6,90,3,3,1,0,5,9,1,0
794.1385755103629,0,6,90,3,3,1,0,5,9,1,0
795.7261600790657,0,6,90,2,2,1,1,5,9,1,0
797.4127989015768,0,6,90,2,2,1,1,5,9,0,1
798.1722911329857,0,6,90,2,2,1,1,5,9,1,0
800.0219687139996,0,6,90,2,2,1,1,5,9,0,1
801.6901975321612,0,6,90,2,2,1,1,5,9,1,0
803.1109021935298,0,6,90,2,2,1,1,6,10,0,0
805.2578685936953,0,6,90,2,2,0,2,6,10,0,0
806.8815501008756,0,6,90,2,2,2,0,6,10,0,0
808.1766369668117,0,6,90,2,2,2,0,4,8,2,0
809.3090476287201,0,6,90,2,2,0,2,4,8,1,1
810.6750575346817,0,6,90,2,2,2,0,4,8,0,2
812.0984200469542,0,6,90,2,2,2,0,3,7,2,1
812.811058733992,0,6,90,2,2,1,1,3,7,1,2
814.1265273568866,0,5,90,2,2,0,3,2,7,2,1
815.1737284675028,0,5,90,2,2,2,1,2,7,1,2
816.5260073611419,0,5,90,2,2,0,3,2,7,1,2
817.8307117679925,0,5,90,2,2,1,2,2,7,1,2
818.961779068519,0,5,90,2,2,2,1,2,7,0,3
819.9662710070015,0,5,90,3,3,0,2,2,7,2,1
821.2819800391989,0,5,90,3,3,1,1,2,7,1,2
822.3323889260971,0,5,90,3,3,0,2,2,7,1,2
823.4164115677023,0,5,90,3,3,1,1,2,7,2,1
824.6910246356193,0,5,90,3,3,1,1,3,8,1,1
825.7557310061629,0,5,90,3,3,2,0,3,8,1,1
827.1180713622865,0,5,90,3,3,2,0,3,8,2,0
828.3687788539811,0,5,90,3,3,0,2,3,8,1,1
829.1762007472447,0,6,90,3,3,0,1,4,8,1,1
830.3762717335413,0,6,90,3,3,1,0,4,8,0,2
831.5741419714273,0,6,90,3,3,1,0,4,8,1,1
832.8837049103591,0,6,90,3,3,0,1,4,8,1,1
833.9153336188164,0,7,90,3,3,0,0,5,8,2,0
835.2524852918863,0,7,90,3,3,0,0,5,8,2,0
837.0188529980948,0,7,90,3,3,0,0,5,8,2,0
838.2066979249349,0,7,90,3,3,0,0,5,8,0,2
839.8526041743526,0,7,90,3,3,0,0,5,8,0,2
842.1142310057841,0,7,90,3,3,0,0,5,8,0,2
842.8034387916293,0,7,90,3,3,0,0,5,8,2,0
844.4295755987933,0,7,90,3,3,0,0,4,7,1,2
845.5068761230253,0,7,90,3,3,0,0,5,8,0,2
847.5019095131086,0,7,90,3,3,0,0,5,8,1,1
848.5351993503635,0,7,90,3,3,0,0,5,8,1,1
849.8042864700501,0,7,90,3,3,0,0,5,8,1,1
851.2511281797704,0,7,90,3,3,0,0,5,8,0,2
852.2644665803297,0,7,90,3,3,0,0,4,7,3,0
853.5430495313224,0,7,90,3,3,0,0,5,8,1,1
854.7319963700733,1,7,91,3,3,0,0,4,7,2,0
856.2040003782643,1,7,91,3,3,0,0,4,7,2,0
858.1177583783535,1,6,91,3,3,0,1,3,7,2,0
858.9476890839985,0,6,90,3,3,1,0,4,8,2,0
860.7847067586329,0,6,90,3,3,0,1,4,8,1,1
862.042556013473,0,6,90,3,3,1,0,4,8,1,1
863.613470700035,0,6,90,3,3,1,0,4,8,1,1
865.5227809652002,0,5,90,3,3,1,1,3,8,0,2
866.4618132196372,0,7,90,3,3,0,0,6,9,0,1
867.028790620299,0,7,90,3,3,0,0,6,9,1,0
869.4186024637721,0,6,90,3,3,0,1,5,9,0,1
870.8337400260153,1,6,91,3,3,1,0,5,9,0,0
872.9640177403757,1,6,91,4,4,0,0,5,9,0,0
875.1700109184108,1,5,91,4,4,0,1,3,8,0,1
875.5722936916786,1,5,91,4,4,0,1,3,8,1,0
877.4675141344782,1,5,91,4,4,0,1,3,8,0,1
878.6838351799679,1,5,91,4,4,0,1,3,8,1,0
880.0522090757983,0,5,90,4,4,1,0,3,8,0,2
881.5844384820385,0,5,90,4,4,0,1,3,8,1,1
883.2925082746709,1,5,91,3,3,2,0,3,8,1,0
884.7162656874111,1,5,91,3,3,1,1,3,8,0,1
886.1814242879556,1,5,91,3,3,1,1,3,8,1,0
887.051839305685,1,4,91,4,4,1,1,2,8,1,0
888.4696166050742,1,3,91,5,5,0,2,1,8,0,1
889.4289262282367,1,3,91,5,5,1,1,1,8,0,1
890.775016245384,0,3,90,5,5,2,0,1,8,2,0
891.4902867596958,0,3,90,5,5,1,1,1,8,2,0
893.335947330411,0,3,90,5,5,2,0,0,7,2,1
894.9236387770793,0,3,90,5,5,1,1,0,7,0,3
895.908294808209,1,3,91,5,5,1,1,0,7,1,1
897.1214248267296,2,3,92,5,5,1,1,0,7,1,0
898.33765300147,1,3,91,5,5,1,1,0,7,1,1
899.4742131555298,1,3,91,4,4,3,0,0,7,2,0
900.7592105719199,1,3,91,5,5,2,0,0,7,1,1
903.2142115450032,1,3,91,6,6,1,0,0,7,0,2
904.4613621042041,1,3,91,6,6,0,1,0,7,0,2
905.4407358414784,0,4,90,5,5,1,0,1,7,1,2
906.5199753261312,0,4,90,5,5,0,1,1,7,2,1
907.6232257399543,0,4,90,5,5,1,0,1,7,2,1
909.0684574420806,0,4,90,5,5,1,0,1,7,1,2
909.8794248013495,1,4,91,5,5,1,0,1,7,1,1
911.2013517902003,1,4,91,5,5,0,1,0,6,0,3
912.3306444137512,1,4,91,5,5,0,1,0,6,3,0
913.238513554053,1,4,91,5,5,1,0,0,6,2,1
914.2926983329426,1,4,91,5,5,1,0,0,6,2,1
915.7413560890028,1,4,91,4,4,0,2,1,7,0,2
916.5257237795075,1,3,91,5,5,1,1,0,7,0,2
917.5675738311375,0,3,90,5,5,1,1,0,7,0,3
918.9616272850731,0,3,90,5,5,2,0,0,7,1,2
920.3766742766478,0,3,90,6,6,0,1,0,7,2,1
921.9730998405088,0,3,90,6,6,0,1,0,7,1,2
922.9886060299408,1,3,91,6,6,1,0,1,8,0,1
923.3730167530413,1,3,91,6,6,1,0,1,8,1,0
925.1768254947763,1,3,91,6,6,0,1,1,8,1,0
928.0596504629226,0,3,90,5,5,1,1,1,8,1,1
929.0805651790238,0,3,90,5,5,1,1,1,8,1,1
930.186714505008,0,3,90,5,5,2,0,1,8,1,1
931.3073454792604,0,3,90,5,5,1,1,1,8,1,1
933.1359573295299,0,2,90,5,5,1,2,0,8,1,1
934.6479660755186,1,3,91,5,5,1,1,1,8,0,1
935.7552451974161,0,3,90,5,5,0,2,1,8,1,1
937.0343191106123,0,3,90,5,5,0,2,1,8,0,2
938.1331732326908,0,5,90,5,5,0,0,3,8,1,1
938.846916513158,0,5,90,5,5,0,0,4,9,0,1
940.5354785010259,0,5,90,5,5,0,0,4,9,0,1
941.8825273219365,1,5,91,5,5,0,0,4,9,0,0
943.6903329167716,1,4,91,5,5,1,0,3,9,0,0
945.3495429454389,1,4,91,4,4,2,0,2,8,0,1
946.5709648782313,1,4,91,4,4,2,0,2,8,1,0
947.5829857140953,1,4,91,4,4,1,1,2,8,1,0
949.218182164517,1,4,91,4,4,0,2,2,8,1,0
950.4806482456787,0,4,90,4,4,0,2,3,9,1,0
951.4364042842117,0,4,90,4,4,0,2,3,9,0,1
952.3094109839448,0,4,90,4,4,0,2,3,9,0,1
953.0981592340395,0,5,90,4,4,1,0,4,9,1,0
955.6745766384336,0,5,90,3,3,2,0,4,9,1,0
955.9870473833959,0,5,90,4,4,0,1,4,9,1,0
957.7802983507497,0,5,90,4,4,0,1,4,9,1,0
959.6370354115576,0,6,90,4,4,0,0,5,9,0,1
961.7076869210669,0,6,90,4,4,0,0,4,8,0,2
962.4318219264885,1,6,91,4,4,0,0,4,8,1,0
963.7083156553347,1,6,91,4,4,0,0,5,9,0,0
966.137026603152,0,6,90,4,4,0,0,5,9,1,0
966.9898478030788,0,6,90,4,4,0,0,5,9,1,0
968.5552015989656,0,6,90,4,4,0,0,5,9,0,1
969.3028829962532,1,6,91,3,3,0,1,5,9,0,0
970.0754383288312,0,7,90,3,3,0,0,6,9,1,0
971.4467048923871,0,7,90,3,3,0,0,5,8,0,2
973.0326306301304,0,7,90,3,3,0,0,5,8,2,0
975.0513444077309,0,6,90,3,3,0,1,4,8,0,2
976.4257891926615,0,6,90,3,3,0,1,3,7,1,2
977.478305780212,0,6,90,3,3,1,0,2,6,3,1
978.6411851863552,0,6,90,3,3,1,0,2,6,3,1
979.5500805013819,0,6,90,3,3,1,0,4,8,1,1
980.9849365023596,0,4,90,3,3,1,2,2,8,1,1
982.2807897122295,0,4,90,3,3,2,1,2,8,0,2
983.4494979992166,0,4,90,3,3,2,1,2,8,0,2
985.1038308472185,0,4,90,3,3,1,2,3,9,1,0
986.2696944455613,0,5,90,3,3,2,0,4,9,0,1
986.6603127660104,0,5,90,3,3,0,2,4,9,0,1
988.4333356320444,0,5,90,3,3,1,1,4,9,0,1
989.994219471421,0,5,90,3,3,2,0,4,9,0,1
991.0318868626231,0,5,90,3,3,2,0,4,9,1,0
992.4042480452089,0,5,90,4,4,1,0,3,8,1,1
993.1318313613882,0,5,90,4,4,0,1,3,8,0,2
994.1453801406893,1,5,91,4,4,0,1,3,8,1,0
996.2772213605198,1,5,91,3,3,1,1,3,8,0,1
996.9311992339077,1,6,91,3,3,1,0,4,8,1,0
998.4023958118294,1,6,91,3,3,1,0,5,9,0,0
999.7760887141256,1,6,91,3,3,1,0,5,9,0,0
999.9999999977608,1,6,91,3,3,1,0,5,9,0,0